firma_id,is_kolu,firma_turu,satici_unvan,satici_kimlik,kaynak
20943,organizasyon,kisa_unvan,Sertkayaoğlu Doğa Prodüksiyon Ltd. Şti.,8274764675,sentetik
20944,organizasyon,kisa_unvan,Topkara Organizasyon Ltd. Şti.,6729581531,sentetik
20945,organizasyon,kisa_unvan,Akdemir Değer Etkinlik Ltd. Şti.,9866292816,sentetik
20946,organizasyon,kisa_unvan,Dalyan Cilo Zirve Prodüksiyon Ltd. Şti.,1871909929,sentetik
20947,organizasyon,kisa_unvan,Atak Kuzey Organizasyon Ltd. Şti.,9429589298,sentetik
20948,organizasyon,uzun_unvan,Gökçek Kuzey Etkinlik Ltd. Şti.,5062952549,sentetik
20949,organizasyon,uzun_unvan,Özkiriş Organizasyon Ltd. Şti.,3465939958,sentetik
20950,organizasyon,uzun_unvan,Ulubaşoğlu Fener Etkinlik Ltd. Şti.,7115608416,sentetik
20951,organizasyon,kisa_unvan,Azrak Fener Organizasyon Ltd. Şti.,7316930438,sentetik
20952,organizasyon,uzun_unvan,Karakum Etkinlik Ltd. Şti.,1286151938,sentetik
20953,organizasyon,kisa_unvan,Demirkapi Prodüksiyon Ltd. Şti.,6576964200,sentetik
20954,organizasyon,kisa_unvan,Hoşer Modern Etkinlik Ltd. Şti.,4627528718,sentetik
20955,organizasyon,yabanci_ortakli,Gürbostan Sınır Etkinlik Ltd. Şti.,1615499231,sentetik
20956,organizasyon,uzun_unvan,Kisaoğlu Organizasyon Ltd. Şti.,8751726903,sentetik
20957,organizasyon,kisa_unvan,Kulak Gedik Organizasyon Ltd. Şti.,7814061883,sentetik
20958,organizasyon,kisa_unvan,Kirbaş Toros Organizasyon Ltd. Şti.,2354646707,sentetik
20959,organizasyon,kisa_unvan,Günebakan Prodüksiyon Ltd. Şti.,9096452491,sentetik
20960,organizasyon,kisa_unvan,Kutan Prodüksiyon Ltd. Şti.,1406065634,sentetik
20961,organizasyon,uzun_unvan,Yumurtaş Prodüksiyon Ltd. Şti.,5259890516,sentetik
20962,organizasyon,kisa_unvan,Batgi Azarkan Prodüksiyon Ltd. Şti.,4444785984,sentetik
20963,organizasyon,kisa_unvan,Babayiğit Prodüksiyon Ltd. Şti.,3470760270,sentetik
20964,organizasyon,kisa_unvan,Atar Prodüksiyon Ltd. Şti.,6971477973,sentetik
20965,organizasyon,kisa_unvan,Akkoyun Zirve Prodüksiyon Ltd. Şti.,5418597915,sentetik
20966,organizasyon,uzun_unvan,Bayraktar Değer Etkinlik Ltd. Şti.,9210112741,sentetik
20967,organizasyon,uzun_unvan,Hatipoğlu Değer Prodüksiyon Ltd. Şti.,4731633165,sentetik
20968,organizasyon,yabanci_ortakli,Selvi Organizasyon Ltd. Şti.,2391986278,sentetik
20969,organizasyon,kisa_unvan,Toper Organizasyon Ltd. Şti.,1018216716,sentetik
20970,organizasyon,kisa_unvan,Sayyiğit Prodüksiyon Ltd. Şti.,5295332694,sentetik
20971,organizasyon,uzun_unvan,Al Etkinlik Ltd. Şti.,7177382166,sentetik
20972,organizasyon,kisa_unvan,Oral Anadolu Prodüksiyon Ltd. Şti.,4740660689,sentetik
20973,organizasyon,uzun_unvan,Özkanli Başkent Prodüksiyon Ltd. Şti.,0052306774,sentetik
20974,organizasyon,kisa_unvan,Karcioğlu Zirve Organizasyon Ltd. Şti.,8934912340,sentetik
20975,organizasyon,kisa_unvan,Albayrak Bereket Prodüksiyon Ltd. Şti.,7871869157,sentetik
20976,organizasyon,uzun_unvan,Ülkevan Etkinlik Ltd. Şti.,4106928574,sentetik
20977,organizasyon,kisa_unvan,Erel Organizasyon Ltd. Şti.,3638105208,sentetik
20978,organizasyon,kisa_unvan,Menekşe Prodüksiyon Ltd. Şti.,1075509521,sentetik
20979,organizasyon,kisa_unvan,Yenigün Merkez Organizasyon Ltd. Şti.,2388838886,sentetik
20980,organizasyon,uzun_unvan,Baran Fener Prodüksiyon Ltd. Şti.,5286704111,sentetik
20981,organizasyon,kisa_unvan,Karakaya Zirve Prodüksiyon Ltd. Şti.,2030442449,sentetik
20982,organizasyon,uzun_unvan,Ersöz Fener Etkinlik Ltd. Şti.,5588146785,sentetik
20983,organizasyon,kisa_unvan,Nimetigil Bereket Organizasyon Ltd. Şti.,4799581109,sentetik
20984,organizasyon,kisa_unvan,Dikici Akdeniz Etkinlik Ltd. Şti.,7783078261,sentetik
20985,organizasyon,kisa_unvan,Elverdi Etkinlik Ltd. Şti.,2929768111,sentetik
20986,organizasyon,yabanci_ortakli,Aslanalp Umut Etkinlik Ltd. Şti.,9027425280,sentetik
20987,organizasyon,kisa_unvan,Nadastepe Doruk Etkinlik Ltd. Şti.,2630035185,sentetik
20988,organizasyon,kisa_unvan,Alben Organizasyon Ltd. Şti.,9830787411,sentetik
20989,organizasyon,kisa_unvan,Pazir Karadeniz Prodüksiyon Ltd. Şti.,5743989379,sentetik
20990,organizasyon,kisa_unvan,Kalipci Prodüksiyon Ltd. Şti.,3464517315,sentetik
20991,organizasyon,kisa_unvan,Şentürk Ege Etkinlik Ltd. Şti.,1460601025,sentetik
20992,organizasyon,uzun_unvan,Orhon Organizasyon Ltd. Şti.,3273398767,sentetik
20993,organizasyon,kisa_unvan,Barut Prodüksiyon Ltd. Şti.,2663976719,sentetik
20994,organizasyon,kisa_unvan,Postalli Yeni Etkinlik Ltd. Şti.,9646241165,sentetik
20995,organizasyon,kisa_unvan,Çepni Etkinlik Ltd. Şti.,2713842591,sentetik
20996,organizasyon,kisa_unvan,Özavci Aygün Yıldız Prodüksiyon Ltd. Şti.,1757298094,sentetik
20997,organizasyon,uzun_unvan,Teoman Organizasyon Ltd. Şti.,7399336233,sentetik
20998,organizasyon,kisa_unvan,Olpak Organizasyon Ltd. Şti.,0789276354,sentetik
20999,organizasyon,kisa_unvan,Beder Ege Organizasyon Ltd. Şti.,6936590699,sentetik
21000,organizasyon,uzun_unvan,Kirli Sınır Prodüksiyon Ltd. Şti.,1886132494,sentetik
21001,organizasyon,kisa_unvan,Ergintürk Acar Organizasyon Ltd. Şti.,5441777219,sentetik
21002,organizasyon,kisa_unvan,Adali Ata Etkinlik Ltd. Şti.,5138644108,sentetik
21003,organizasyon,kisa_unvan,Yildizoğlu Batı Organizasyon Ltd. Şti.,8262815120,sentetik
21004,organizasyon,uzun_unvan,Mavi Değer Prodüksiyon Ltd. Şti.,3995847865,sentetik
21005,organizasyon,kisa_unvan,Gürer Organizasyon Ltd. Şti.,0893673467,sentetik
21006,organizasyon,kisa_unvan,Albayrak Prodüksiyon Ltd. Şti.,6983174296,sentetik
21007,organizasyon,kisa_unvan,Ürkmez Güven Prodüksiyon Ltd. Şti.,2251575559,sentetik
21008,organizasyon,uzun_unvan,Aldinç Prodüksiyon Ltd. Şti.,8524609655,sentetik
21009,organizasyon,yabanci_ortakli,Akdemir Kardeş Etkinlik Ltd. Şti.,8914993244,sentetik
21010,organizasyon,kisa_unvan,Öcal Etkinlik Ltd. Şti.,0079624507,sentetik
21011,organizasyon,kisa_unvan,Arifoğlu Organizasyon Ltd. Şti.,8798706650,sentetik
21012,organizasyon,kisa_unvan,Bozoğlan Zirve Etkinlik Ltd. Şti.,1531509487,sentetik
21013,organizasyon,kisa_unvan,Aykol Ege Organizasyon Ltd. Şti.,0903049523,sentetik
21014,organizasyon,yabanci_ortakli,Avcioğlu Ata Organizasyon Ltd. Şti.,5257846516,sentetik
21015,organizasyon,uzun_unvan,Güzel Prodüksiyon Ltd. Şti.,6892637371,sentetik
21016,organizasyon,kisa_unvan,Selvioğlu Organizasyon Ltd. Şti.,6620135900,sentetik
21017,organizasyon,kisa_unvan,Öz Ufuk Organizasyon Ltd. Şti.,1852422671,sentetik
21018,organizasyon,uzun_unvan,Kisa Etkinlik Ltd. Şti.,1922153839,sentetik
21019,organizasyon,kisa_unvan,Abat Doğa Etkinlik Ltd. Şti.,2817402517,sentetik
21020,organizasyon,yabanci_ortakli,Dündar Kuzey Prodüksiyon Ltd. Şti.,6151902435,sentetik
21021,organizasyon,kisa_unvan,Kadi Organizasyon Ltd. Şti.,2237042328,sentetik
21022,organizasyon,kisa_unvan,Kunak Sınır Etkinlik Ltd. Şti.,4005843028,sentetik
21023,organizasyon,kisa_unvan,Sarigül Anadolu Prodüksiyon Ltd. Şti.,3652605281,sentetik
21024,organizasyon,kisa_unvan,Taşkiran Prodüksiyon Ltd. Şti.,8527212614,sentetik
21025,organizasyon,uzun_unvan,Cantürk Yıldız Organizasyon Ltd. Şti.,6698423550,sentetik
21026,organizasyon,uzun_unvan,Ayduğan Prodüksiyon Ltd. Şti.,7474665712,sentetik
21027,organizasyon,yabanci_ortakli,Saricanbaz Umut Organizasyon Ltd. Şti.,8712307887,sentetik
21028,organizasyon,uzun_unvan,Özbey Bereket Etkinlik Ltd. Şti.,0661883659,sentetik
21029,organizasyon,yabanci_ortakli,Kiziltepe Değer Etkinlik Ltd. Şti.,2673784197,sentetik
21030,organizasyon,kisa_unvan,Alim Organizasyon Ltd. Şti.,4351731815,sentetik
21031,organizasyon,yabanci_ortakli,Kuday Prodüksiyon Ltd. Şti.,0474967526,sentetik
21032,organizasyon,kisa_unvan,Karan Yıldız Organizasyon Ltd. Şti.,6333705410,sentetik
21033,organizasyon,uzun_unvan,Özgür Etkinlik Ltd. Şti.,1993354883,sentetik
21034,organizasyon,kisa_unvan,Köksoy Organizasyon Ltd. Şti.,9361225504,sentetik
21035,organizasyon,kisa_unvan,Özel Bereket Prodüksiyon Ltd. Şti.,5574055099,sentetik
21036,organizasyon,kisa_unvan,Memiş Prodüksiyon Ltd. Şti.,5466737744,sentetik
21037,organizasyon,uzun_unvan,Gülsoy Prodüksiyon Ltd. Şti.,1492120674,sentetik
21038,organizasyon,uzun_unvan,Parasiz Prodüksiyon Ltd. Şti.,5695845958,sentetik
21039,organizasyon,uzun_unvan,Gürdemir Organizasyon Ltd. Şti.,6759892237,sentetik
21040,organizasyon,kisa_unvan,Badem Akdeniz Etkinlik Ltd. Şti.,4100903814,sentetik
21041,organizasyon,uzun_unvan,Özsoy Etkinlik Ltd. Şti.,5837034488,sentetik
21042,organizasyon,uzun_unvan,Çildir Kuzey Etkinlik Ltd. Şti.,7793486660,sentetik
21043,organizasyon,uzun_unvan,Kurt Güney Prodüksiyon Ltd. Şti.,4249851870,sentetik
21044,organizasyon,kisa_unvan,Kiriş Prodüksiyon Ltd. Şti.,1209224053,sentetik
21045,organizasyon,uzun_unvan,Gençtürk Organizasyon Ltd. Şti.,7124853294,sentetik
21046,organizasyon,uzun_unvan,Görmüş Organizasyon Ltd. Şti.,7405418291,sentetik
21047,organizasyon,uzun_unvan,Yeşil Kuzey Etkinlik Ltd. Şti.,7948214381,sentetik
21048,organizasyon,uzun_unvan,Karabağ Öncü Organizasyon Ltd. Şti.,2319923046,sentetik
21049,organizasyon,kisa_unvan,Özanlağan Prodüksiyon Ltd. Şti.,8587362835,sentetik
21050,organizasyon,kisa_unvan,Akmeşe Organizasyon Ltd. Şti.,0199539287,sentetik
21051,organizasyon,kisa_unvan,Özmen Organizasyon Ltd. Şti.,6024987787,sentetik
21052,organizasyon,kisa_unvan,Balta Prodüksiyon Ltd. Şti.,9380136742,sentetik
21053,organizasyon,kisa_unvan,Aktemur Doğu Prodüksiyon Ltd. Şti.,5434895747,sentetik
21054,organizasyon,uzun_unvan,Görkem Organizasyon Ltd. Şti.,4825862546,sentetik
21055,organizasyon,kisa_unvan,Alişik Doğa Etkinlik Ltd. Şti.,0901875392,sentetik
21056,organizasyon,uzun_unvan,Demirtaş Anadolu Organizasyon Ltd. Şti.,3542021867,sentetik
21057,organizasyon,kisa_unvan,Üzen Toros Organizasyon Ltd. Şti.,3899104710,sentetik
21058,organizasyon,kisa_unvan,Gümüşçü Organizasyon Ltd. Şti.,0103852419,sentetik
21059,organizasyon,kisa_unvan,Şentürk Anadolu Etkinlik Ltd. Şti.,8709813995,sentetik
21060,organizasyon,kisa_unvan,Balaban Etkinlik Ltd. Şti.,4726774891,sentetik
21061,organizasyon,kisa_unvan,Aydin Badillioğlu Organizasyon Ltd. Şti.,3589767497,sentetik
21062,organizasyon,kisa_unvan,Ardiç Organizasyon Ltd. Şti.,4440055202,sentetik
21063,organizasyon,uzun_unvan,Sarikaya Bereket Prodüksiyon Ltd. Şti.,7163762554,sentetik
21064,organizasyon,kisa_unvan,Dikoğlu Değer Prodüksiyon Ltd. Şti.,9011991523,sentetik
21065,organizasyon,kisa_unvan,Yurtlu Etkinlik Ltd. Şti.,8534181841,sentetik
21066,organizasyon,kisa_unvan,Aluçlu Organizasyon Ltd. Şti.,2655390747,sentetik
21067,organizasyon,uzun_unvan,Deveci Organizasyon Ltd. Şti.,4849538187,sentetik
21068,organizasyon,kisa_unvan,Kuş Kardeş Organizasyon Ltd. Şti.,2499909511,sentetik
21069,organizasyon,uzun_unvan,Nacaroğlu Yeni Prodüksiyon Ltd. Şti.,7852444055,sentetik
21070,organizasyon,yabanci_ortakli,Berber Prodüksiyon Ltd. Şti.,9601420145,sentetik
21071,organizasyon,kisa_unvan,Ege Organizasyon Ltd. Şti.,9163031872,sentetik
21072,organizasyon,kisa_unvan,Cerit Prodüksiyon Ltd. Şti.,9537393647,sentetik
21073,organizasyon,kisa_unvan,Karakan Etkinlik Ltd. Şti.,3712814678,sentetik
21074,organizasyon,kisa_unvan,Şanlier Etkinlik Ltd. Şti.,8100674109,sentetik
21075,organizasyon,kisa_unvan,Duyan Başkent Etkinlik Ltd. Şti.,1095373587,sentetik
21076,organizasyon,uzun_unvan,Duyan Kardeş Prodüksiyon Ltd. Şti.,5170886818,sentetik
21077,organizasyon,kisa_unvan,Gülen Anadolu Organizasyon Ltd. Şti.,5728826218,sentetik
21078,organizasyon,kisa_unvan,Coşkun Prodüksiyon Ltd. Şti.,2569351725,sentetik
21079,organizasyon,kisa_unvan,Bolsoy Fener Etkinlik Ltd. Şti.,9913630177,sentetik
21080,organizasyon,kisa_unvan,Etleç Etkinlik Ltd. Şti.,2785331159,sentetik
21081,organizasyon,kisa_unvan,Alaybeyoğlu Ufuk Prodüksiyon Ltd. Şti.,2685805263,sentetik
21082,organizasyon,kisa_unvan,Filizay Organizasyon Ltd. Şti.,8178387459,sentetik
21083,organizasyon,uzun_unvan,Saatçioğlu Etkinlik Ltd. Şti.,3570721778,sentetik
21084,organizasyon,uzun_unvan,Adigüzel Batı Organizasyon Ltd. Şti.,7083064663,sentetik
21085,organizasyon,kisa_unvan,Kuday Etkinlik Ltd. Şti.,1186664027,sentetik
21086,organizasyon,kisa_unvan,Erginel Prodüksiyon Ltd. Şti.,4922370442,sentetik
21087,organizasyon,kisa_unvan,Özanlağan Etkinlik Ltd. Şti.,2640556397,sentetik
21088,organizasyon,yabanci_ortakli,Eylen Modern Organizasyon Ltd. Şti.,9757672656,sentetik
21089,organizasyon,kisa_unvan,Zileligil Zirve Prodüksiyon Ltd. Şti.,8143231612,sentetik
21090,organizasyon,kisa_unvan,Kinik Öncü Etkinlik Ltd. Şti.,5218156132,sentetik
21091,organizasyon,kisa_unvan,Osmanca Organizasyon Ltd. Şti.,8324901056,sentetik
21092,organizasyon,kisa_unvan,Erken Sınır Organizasyon Ltd. Şti.,0378605650,sentetik
21093,organizasyon,uzun_unvan,Tayyar Kardeş Prodüksiyon Ltd. Şti.,6308061315,sentetik
21094,organizasyon,kisa_unvan,Akhun Batı Prodüksiyon Ltd. Şti.,1799328237,sentetik
21095,organizasyon,kisa_unvan,Kuzey Etkinlik Ltd. Şti.,0961108528,sentetik
21096,organizasyon,kisa_unvan,Değirmenci Etkinlik Ltd. Şti.,0214944434,sentetik
21097,organizasyon,kisa_unvan,Çinpolat Toros Etkinlik Ltd. Şti.,4258115680,sentetik
21098,organizasyon,kisa_unvan,Ufuk Etkinlik Ltd. Şti.,6854538341,sentetik
21099,organizasyon,uzun_unvan,Günay Prodüksiyon Ltd. Şti.,3821796635,sentetik
21100,organizasyon,uzun_unvan,Aksel Etkinlik Ltd. Şti.,2546709926,sentetik
21101,organizasyon,kisa_unvan,Barut Toros Etkinlik Ltd. Şti.,6485199769,sentetik
21102,organizasyon,kisa_unvan,Kaçira Organizasyon Ltd. Şti.,8465407086,sentetik
21103,organizasyon,kisa_unvan,Üstün Prodüksiyon Ltd. Şti.,9910910749,sentetik
21104,organizasyon,uzun_unvan,Okur Organizasyon Ltd. Şti.,5141298320,sentetik
21105,organizasyon,kisa_unvan,Salman Sever Prodüksiyon Ltd. Şti.,3412521944,sentetik
21106,organizasyon,yabanci_ortakli,Sürüm Değer Etkinlik Ltd. Şti.,1735252746,sentetik
21107,organizasyon,kisa_unvan,Derhem Başkent Prodüksiyon Ltd. Şti.,9647625298,sentetik
21108,organizasyon,kisa_unvan,İbişoğlu Prodüksiyon Ltd. Şti.,8334985879,sentetik
21109,organizasyon,yabanci_ortakli,Başar Organizasyon Ltd. Şti.,8002276457,sentetik
21110,organizasyon,kisa_unvan,Khalil Organizasyon Ltd. Şti.,9226769572,sentetik
21111,organizasyon,uzun_unvan,Sadi Aykan Umut Etkinlik Ltd. Şti.,5537753983,sentetik
21112,organizasyon,kisa_unvan,Moran Anadolu Organizasyon Ltd. Şti.,7902250330,sentetik
21113,organizasyon,uzun_unvan,Yakut Yeni Etkinlik Ltd. Şti.,3334282404,sentetik
21114,organizasyon,kisa_unvan,Manav Etkinlik Ltd. Şti.,4914542485,sentetik
21115,organizasyon,uzun_unvan,Yazak Anadolu Organizasyon Ltd. Şti.,2457938190,sentetik
21116,organizasyon,uzun_unvan,Bakanay Öztürk Etkinlik Ltd. Şti.,6864087479,sentetik
21117,organizasyon,kisa_unvan,Aktaş Toros Etkinlik Ltd. Şti.,6476089267,sentetik
21118,organizasyon,kisa_unvan,Doruk Organizasyon Ltd. Şti.,4780737979,sentetik
21119,organizasyon,kisa_unvan,Coşkun Marmara Etkinlik Ltd. Şti.,0612369434,sentetik
21120,organizasyon,kisa_unvan,Göktürk Fener Etkinlik Ltd. Şti.,5772915674,sentetik
21121,organizasyon,kisa_unvan,Yerlikaya Doğa Organizasyon Ltd. Şti.,7981442078,sentetik
21122,organizasyon,kisa_unvan,Yeşil Doğu Etkinlik Ltd. Şti.,5951586104,sentetik
21123,organizasyon,uzun_unvan,Altun Etkinlik Ltd. Şti.,7285606494,sentetik
21124,organizasyon,uzun_unvan,Mendeş Merkez Organizasyon Ltd. Şti.,2451791133,sentetik
21125,organizasyon,kisa_unvan,Uruç Organizasyon Ltd. Şti.,5131056375,sentetik
21126,organizasyon,kisa_unvan,Küçükceran Organizasyon Ltd. Şti.,4128438700,sentetik
21127,organizasyon,yabanci_ortakli,Batı Organizasyon Ltd. Şti.,7887147496,sentetik
21128,organizasyon,kisa_unvan,Güzel Başkent Organizasyon Ltd. Şti.,4765974836,sentetik
21129,organizasyon,kisa_unvan,Eker Yıldız Prodüksiyon Ltd. Şti.,1318343416,sentetik
21130,organizasyon,kisa_unvan,İleri Organizasyon Ltd. Şti.,3473075173,sentetik
21131,organizasyon,uzun_unvan,Albayrak Vizyon Etkinlik Ltd. Şti.,0298991191,sentetik
21132,organizasyon,kisa_unvan,Büber Prodüksiyon Ltd. Şti.,8645753021,sentetik
21133,organizasyon,kisa_unvan,Gözügül Doğa Prodüksiyon Ltd. Şti.,8427961068,sentetik
21134,organizasyon,kisa_unvan,Akin Öncü Prodüksiyon Ltd. Şti.,3569365334,sentetik
21135,organizasyon,kisa_unvan,Barçak Etkinlik Ltd. Şti.,1980085514,sentetik
21136,organizasyon,uzun_unvan,Sanhal Ufuk Etkinlik Ltd. Şti.,2720049082,sentetik
21137,organizasyon,uzun_unvan,Berkay Merkez Organizasyon Ltd. Şti.,4562738877,sentetik
21138,organizasyon,uzun_unvan,Şanlikan Organizasyon Ltd. Şti.,2591030036,sentetik
21139,organizasyon,kisa_unvan,Ekiz Organizasyon Ltd. Şti.,4035264090,sentetik
21140,organizasyon,kisa_unvan,Gedik Yilmaz Karadeniz Prodüksiyon Ltd. Şti.,7509963757,sentetik
21141,organizasyon,kisa_unvan,Kumbul Merkez Etkinlik Ltd. Şti.,9319291821,sentetik
21142,organizasyon,uzun_unvan,Duran Prodüksiyon Ltd. Şti.,3778071740,sentetik
21143,organizasyon,kisa_unvan,Mendeş Ata Prodüksiyon Ltd. Şti.,7516389831,sentetik
21144,organizasyon,yabanci_ortakli,Özlü Anadolu Etkinlik Ltd. Şti.,0118313193,sentetik
21145,organizasyon,kisa_unvan,Baysal Ege Etkinlik Ltd. Şti.,0434695916,sentetik
21146,organizasyon,uzun_unvan,Çetemen Etkinlik Ltd. Şti.,5764893141,sentetik
21147,organizasyon,uzun_unvan,Özalp Etkinlik Ltd. Şti.,8598531708,sentetik
21148,organizasyon,kisa_unvan,Firat Güven Organizasyon Ltd. Şti.,2961770300,sentetik
21149,organizasyon,uzun_unvan,Lağarli Prodüksiyon Ltd. Şti.,1186728405,sentetik
21150,organizasyon,kisa_unvan,Sakallioğlu Organizasyon Ltd. Şti.,9762520001,sentetik
21151,organizasyon,kisa_unvan,Nuhveren Marmara Etkinlik Ltd. Şti.,4779616927,sentetik
21152,organizasyon,kisa_unvan,Dündar Organizasyon Ltd. Şti.,9670728999,sentetik
21153,organizasyon,uzun_unvan,Balli Karadeniz Etkinlik Ltd. Şti.,4723051743,sentetik
21154,organizasyon,kisa_unvan,Bulur Etkinlik Ltd. Şti.,7718887819,sentetik
21155,organizasyon,kisa_unvan,Ararat Organizasyon Ltd. Şti.,7133400212,sentetik
21156,organizasyon,kisa_unvan,Düz Prodüksiyon Ltd. Şti.,0005881568,sentetik
21157,organizasyon,kisa_unvan,Azak Toros Etkinlik Ltd. Şti.,6184052215,sentetik
21158,organizasyon,kisa_unvan,Alkiş Etkinlik Ltd. Şti.,4633174457,sentetik
21159,organizasyon,kisa_unvan,Aksaç Etkinlik Ltd. Şti.,1706654222,sentetik
21160,organizasyon,uzun_unvan,Okçu Organizasyon Ltd. Şti.,3958693488,sentetik
21161,organizasyon,kisa_unvan,Bozkurter Öncü Prodüksiyon Ltd. Şti.,4386332423,sentetik
21162,organizasyon,kisa_unvan,Öter Yıldız Organizasyon Ltd. Şti.,4318245562,sentetik
21163,organizasyon,uzun_unvan,Altun Yeni Prodüksiyon Ltd. Şti.,6345704844,sentetik
21164,organizasyon,kisa_unvan,Önal Musalar Prodüksiyon Ltd. Şti.,2713720817,sentetik
21165,organizasyon,kisa_unvan,Molla Modern Etkinlik Ltd. Şti.,1724481059,sentetik
21166,organizasyon,kisa_unvan,Çildir Kuzey Organizasyon Ltd. Şti.,7920851620,sentetik
21167,organizasyon,uzun_unvan,Çayli Başkent Etkinlik Ltd. Şti.,9839937077,sentetik
21168,organizasyon,uzun_unvan,Yazici Organizasyon Ltd. Şti.,7983447991,sentetik
21169,organizasyon,uzun_unvan,Çevik Karadeniz Etkinlik Ltd. Şti.,7897412623,sentetik
21170,organizasyon,uzun_unvan,Güzelküçük Prodüksiyon Ltd. Şti.,8243509476,sentetik
21171,organizasyon,kisa_unvan,Akşahin Kuzey Organizasyon Ltd. Şti.,3894455448,sentetik
21172,organizasyon,kisa_unvan,Alişik Marmara Prodüksiyon Ltd. Şti.,1692228629,sentetik
21173,organizasyon,uzun_unvan,Kanat Öncü Organizasyon Ltd. Şti.,4490695764,sentetik
21174,organizasyon,kisa_unvan,Elçi Etkinlik Ltd. Şti.,6393610858,sentetik
21175,organizasyon,uzun_unvan,Kuşakçi Ege Prodüksiyon Ltd. Şti.,6576995072,sentetik
21176,organizasyon,kisa_unvan,Bürkük Prodüksiyon Ltd. Şti.,7977310007,sentetik
21177,organizasyon,kisa_unvan,Karaismailoğlu Doğu Organizasyon Ltd. Şti.,5301158226,sentetik
21178,organizasyon,kisa_unvan,Dadali Yıldız Etkinlik Ltd. Şti.,6823526056,sentetik
21179,organizasyon,kisa_unvan,Yeşildağer Organizasyon Ltd. Şti.,6567661096,sentetik
21180,organizasyon,kisa_unvan,Karaalp Doruk Etkinlik Ltd. Şti.,9373648462,sentetik
21181,organizasyon,uzun_unvan,Selim Fener Prodüksiyon Ltd. Şti.,0442723736,sentetik
21182,organizasyon,kisa_unvan,Eşkazan Merkez Etkinlik Ltd. Şti.,8573969058,sentetik
21183,organizasyon,kisa_unvan,Yegen Yilmaz Marmara Prodüksiyon Ltd. Şti.,4804722324,sentetik
21184,organizasyon,kisa_unvan,Ekiz Sınır Prodüksiyon Ltd. Şti.,9732446427,sentetik
21185,organizasyon,kisa_unvan,Aydin Badillioğlu Etkinlik Ltd. Şti.,2544385813,sentetik
21186,organizasyon,kisa_unvan,Pirti Yıldız Organizasyon Ltd. Şti.,4142424597,sentetik
21187,organizasyon,uzun_unvan,Tuncer Prodüksiyon Ltd. Şti.,5065384131,sentetik
21188,organizasyon,kisa_unvan,Kanyilmaz Batı Etkinlik Ltd. Şti.,0213249562,sentetik
21189,organizasyon,uzun_unvan,Büyükbulut Prodüksiyon Ltd. Şti.,2713691817,sentetik
21190,organizasyon,kisa_unvan,Eren Prodüksiyon Ltd. Şti.,6727676775,sentetik
21191,organizasyon,kisa_unvan,Yaşan Merkez Prodüksiyon Ltd. Şti.,8008595146,sentetik
21192,organizasyon,kisa_unvan,Güneysu Doğu Organizasyon Ltd. Şti.,2324623958,sentetik
21193,organizasyon,uzun_unvan,Aykol Etkinlik Ltd. Şti.,9715485288,sentetik
21194,organizasyon,uzun_unvan,Gedik Yilmaz Global Prodüksiyon Ltd. Şti.,2868165533,sentetik
21195,organizasyon,kisa_unvan,Hiçdurmaz Etkinlik Ltd. Şti.,9518172866,sentetik
21196,organizasyon,yabanci_ortakli,Demirbaş Merkez Organizasyon Ltd. Şti.,7319984131,sentetik
21197,organizasyon,kisa_unvan,Soykamer Bereket Etkinlik Ltd. Şti.,4411442561,sentetik
21198,organizasyon,uzun_unvan,Ordulu Şahin Umut Organizasyon Ltd. Şti.,7437846724,sentetik
21199,organizasyon,kisa_unvan,Yerlikaya Ata Organizasyon Ltd. Şti.,9574959201,sentetik
21200,organizasyon,kisa_unvan,Modern Etkinlik Ltd. Şti.,6756166168,sentetik
21201,organizasyon,uzun_unvan,Yaci Prodüksiyon Ltd. Şti.,1340839696,sentetik
21202,organizasyon,uzun_unvan,Küçük Bereket Etkinlik Ltd. Şti.,1671146174,sentetik
21203,organizasyon,kisa_unvan,Cengiz Prodüksiyon Ltd. Şti.,8830971875,sentetik
21204,organizasyon,kisa_unvan,Durç Öztürk Umut Organizasyon Ltd. Şti.,5740659270,sentetik
21205,organizasyon,yabanci_ortakli,Veziroğlu Birdane Prodüksiyon Ltd. Şti.,2424324794,sentetik
21206,organizasyon,kisa_unvan,Ayranci Prodüksiyon Ltd. Şti.,9662646654,sentetik
21207,organizasyon,kisa_unvan,Söker Akdeniz Etkinlik Ltd. Şti.,4335550836,sentetik
21208,organizasyon,kisa_unvan,Türksoy Organizasyon Ltd. Şti.,2859521975,sentetik
21209,organizasyon,uzun_unvan,Onat Prodüksiyon Ltd. Şti.,0293197868,sentetik
21210,organizasyon,kisa_unvan,Deniz Öncü Organizasyon Ltd. Şti.,5589519210,sentetik
21211,organizasyon,yabanci_ortakli,Topcuoğlu Karadeniz Etkinlik Ltd. Şti.,3608429070,sentetik
21212,organizasyon,kisa_unvan,Arikboğa Etkinlik Ltd. Şti.,3919535097,sentetik
21213,organizasyon,kisa_unvan,Boduroğlu Organizasyon Ltd. Şti.,3594252264,sentetik
21214,organizasyon,uzun_unvan,Kebapcilar Sınır Organizasyon Ltd. Şti.,7350970304,sentetik
21215,organizasyon,kisa_unvan,Koca Başkent Etkinlik Ltd. Şti.,6783886802,sentetik
21216,organizasyon,kisa_unvan,Subari Global Prodüksiyon Ltd. Şti.,5611125254,sentetik
